"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt"
15278,4,0,10,7,0,1,1,1,0.24,0.2879,0.93,0,11,216,227
15278,4,0,10,8,0,1,1,2,0.28,0.3182,0.87,0,17,355,372
15278,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211
15278,4,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105
15278,4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128
15278,4,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170
15278,4,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152
15278,4,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141
15278,4,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168
15278,4,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272
15278,4,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486
15278,4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422
15278,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238
15278,4,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154,172
15278,4,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109,116
15278,4,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77,85
15278,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46,52
15279,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21
15279,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8,11
15279,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3,4
15279,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5,6
15279,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8
15279,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18
15279,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90,93
15279,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246,254
15279,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419
15279,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206,222
15279,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114,135
15279,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101,117
15279,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153,176
15279,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167
15279,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150
15279,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148,186
15279,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298
15279,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506
15279,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460
15279,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274,313
15279,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0,18,191,209
15279,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0,13,114,127
15279,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0,5,91,96
15279,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,11,61,72
15280,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0,0,19,19
15280,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0,2,8,10
15280,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0,0,2,2
15280,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0,0,2,2
15280,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0,0,4,4
15280,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0,0,27,27
15280,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0,1,91,92
15280,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0,11,240,251
15280,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0,20,452,472
15280,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0,15,213,228
15280,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108,133
15280,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117,144
15280,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157,189
15280,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139,161
15280,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132,172
15280,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161,187
15280,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266
15280,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,30,523,553
15280,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479
15280,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257,282
15280,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177,182
15280,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168
15280,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106
15280,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57
15281,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31
15281,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15
15281,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7
15281,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5
15281,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4
15281,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28
15281,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99
15281,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292
15281,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402
15281,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164
15281,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110
15281,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120
15281,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179
15281,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169
15281,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152
15281,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162
15281,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267
15281,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498
15281,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433
15281,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252
15281,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209
15281,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144
15281,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0,21,116,137
15281,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95
15282,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0,11,32,43
15282,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0,1,16,17
15282,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0,2,8,10
15282,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8
15282,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7
15282,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0,0,23,23
15282,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66
15282,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245
15282,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395
15282,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254
15282,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134
15282,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162
15282,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197
15282,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194
15282,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201
15282,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237
15282,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290
15282,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480
15282,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374
15282,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196
15282,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186
15282,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123
15282,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115
15282,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89
15283,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52
15283,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62
15283,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31
15283,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8
15283,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8
15283,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2
15283,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23
15283,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34
15283,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84
15283,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141
15283,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227
15283,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238
15283,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372
15283,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355
15283,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386
15283,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343
15283,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335
15283,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334
15283,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237
15283,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0,45,159,204
15283,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0,29,136,165
15283,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0,19,99,118
15283,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0,10,72,82
15283,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0,4,81,85
15284,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0,10,65,75
15284,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0,11,104,115
15284,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0,6,23,29
15284,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0,5,4,9
15284,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0,0,6,6
15284,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5
15284,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16
15284,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28
15284,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90
15284,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170
15284,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262
15284,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320
15284,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0,120,226,346
15284,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314
15284,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320
15284,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306
15284,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347
15284,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256
15284,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185
15284,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151
15284,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116
15284,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88
15284,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0,5,40,45
15284,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50
15285,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0,1,14,15
15285,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0,2,6,8
15285,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0,0,2,2
15285,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0,0,3,3
15285,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0,2,4,6
15285,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0,1,25,26
15285,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0,2,97,99
15285,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0,6,305,311
15285,4,0,11,8,0,1,1,2,0.3,0.3182,1,0.0896,13,397,410
15285,4,0,11,9,0,1,1,2,0.34,0.3333,1,0.1343,18,156,174
15285,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123
15285,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128
15285,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0,21,158,179
15285,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189
15285,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145
15285,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170
15285,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0,40,255,295
15285,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528
15285,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425
15285,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0,20,280,300
15285,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0,17,187,204
15285,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139
15285,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108
15285,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48
15286,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18
15286,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11
15286,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0,0,1,1
15286,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0,0,3,3
15286,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0,0,4,4
15286,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18
15286,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0,3,96,99
15286,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323
15286,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466
15286,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0,14,177,191
15286,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129
15286,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147
15286,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203
15286,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196
15286,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161
15286,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188
15286,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289
15286,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499
15286,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462
15286,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0,14,264,278
15286,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0,12,169,181
15286,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0,16,166,182
15286,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0,13,95,108
15286,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0,3,45,48
15287,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0,0,13,13
15287,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0,0,10,10
15287,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0,0,5,5
15287,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0,0,4,4
15287,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0,0,4,4
15287,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0,0,28,28
15287,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0,0,98,98
15287,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0,0,300,300
15287,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0,19,437,456
15287,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0,22,197,219
15287,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105
15287,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152
15287,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180
15287,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,31,136,167
15287,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179
15287,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151
15287,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,24,257,281
15287,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485
15287,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408
15287,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,12,292,304
15287,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0,18,201,219
15287,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0,9,152,161
15287,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0,9,105,114
15287,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0,5,61,66
15288,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0,0,24,24
15288,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0,1,10,11
15288,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0,0,5,5
15288,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,0,11,11
15288,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3
15288,4,0,11,5,0,4,1,2,0.36,0.3485,1,0.1343,1,22,23
15288,4,0,11,6,0,4,1,2,0.36,0.3485,1,0.1343,4,110,114
15288,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272
15288,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436
15288,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211
15288,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117
15288,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108
15288,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167
15288,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96
15288,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64
15288,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62
15288,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73
15288,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177
15288,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273
15288,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211
15288,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168
15288,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,6,130,136
15288,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,5,84,89
15288,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82
15289,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,10,56,66
15289,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,3,16,19
15289,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,1,10,11
15289,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.194,0,6,6
15289,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8
15289,4,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537,0,13,13
15289,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,0,46,46
15289,4,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537,5,116,121
15289,4,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582,9,249,258
15289,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,15,186,201
15289,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,38,162,200
15289,4,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925,20,150,170
15289,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,41,198,239
15289,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236
15289,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,64,183,247
15289,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,29,187,216
15289,4,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284,49,189,238
15289,4,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,24,286,310
15289,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,23,185,208
15289,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,17,182,199
15289,4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,12,97,109
15289,4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,4,79,83
15289,4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.194,13,78,91
15289,4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,6,67,73
15290,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,12,52,64
15290,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54
15290,4,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896,7,39,46
15290,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17
15290,4,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343,0,7,7
15290,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,1,3,4
15290,4,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642,0,7,7
15290,4,0,11,7,0,6,0,1,0.22,0.2273,0.75,0.194,3,24,27
15290,4,0,11,8,0,6,0,1,0.26,0.2576,0.7,0.194,14,87,101
15290,4,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642,18,142,160
15290,4,0,11,10,0,6,0,1,0.34,0.3182,0.61,0.2836,62,170,232
15290,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,102,213,315
15290,4,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836,142,224,366
15290,4,0,11,13,0,6,0,1,0.48,0.4697,0.36,0.2836,128,225,353
15290,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435
15290,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,165,221,386
15290,4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,137,224,361
15290,4,0,11,17,0,6,0,1,0.5,0.4848,0.34,0.2537,92,193,285
15290,4,0,11,18,0,6,0,1,0.42,0.4242,0.58,0.194,53,150,203
15290,4,0,11,19,0,6,0,1,0.42,0.4242,0.5,0.2537,32,139,171
15290,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132
15290,4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,19,103,122
15290,4,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537,30,88,118
15290,4,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,23,78,101
15291,4,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,12,61,73
15291,4,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.194,13,58,71
15291,4,0,11,2,0,0,0,1,0.36,0.3636,0.57,0.1045,9,48,57
15291,4,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343,8,20,28
15291,4,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343,1,5,6
15291,4,0,11,5,0,0,0,1,0.34,0.3333,0.61,0.1642,2,3,5
15291,4,0,11,6,0,0,0,1,0.34,0.3333,0.66,0.1343,5,18,23
15291,4,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,13,30,43
15291,4,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,24,55,79
15291,4,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836,38,97,135
15291,4,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284,63,178,241
15291,4,0,11,11,0,0,0,1,0.46,0.4545,0.4,0.4179,108,187,295
15291,4,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179,112,242,354
15291,4,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179,105,234,339
15291,4,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925,108,263,371
15291,4,0,11,15,0,0,0,2,0.5,0.4848,0.42,0.3284,89,221,310
15291,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,93,226,319
15291,4,0,11,17,0,0,0,1,0.52,0.5,0.27,0.3284,44,187,231
15291,4,0,11,18,0,0,0,1,0.52,0.5,0.27,0.3284,35,155,190
15291,4,0,11,19,0,0,0,1,0.5,0.4848,0.29,0.3582,36,121,157
15291,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582,24,115,139
15291,4,0,11,21,0,0,0,1,0.48,0.4697,0.36,0.2537,19,76,95
15291,4,0,11,22,0,0,0,1,0.48,0.4697,0.41,0.3881,25,64,89
15291,4,0,11,23,0,0,0,1,0.46,0.4545,0.51,0.2985,18,49,67
15292,4,0,11,0,0,1,1,1,0.46,0.4545,0.59,0.2836,8,22,30
